StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q0,Q1,Q3,Q2,Q28,Q11,Q12,Q13_1,Q13_2,Q13_3,Q13_4,Q4,Q5,Q1,Q2_NPS_GROUP,Q2,Q8_NPS_GROUP,Q8,Q29_NPS_GROUP,Q29,Q9_NPS_GROUP,Q9,Q31_NPS_GROUP,Q31,Q32_NPS_GROUP,Q32,Q10_NPS_GROUP,Q10,Q33_NPS_GROUP,Q33,Q34_NPS_GROUP,Q34,Q36_NPS_GROUP,Q36,Q37_NPS_GROUP,Q37,Q38_NPS_GROUP,Q38,Q39_NPS_GROUP,Q39,Q40_NPS_GROUP,Q40,Q41_NPS_GROUP,Q41,Q43_NPS_GROUP,Q43,Q44_NPS_GROUP,Q44,Q45_NPS_GROUP,Q45,Q14_1,Q14_2,Q14_3,Q_DataPolicyViolations
2023-04-12 20:54:39,2023-04-12 20:55:35,4,103.120.10.196,100,56,1,2023-04-16 08:08:30,R_6eX5BfwZgbnYtpk,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,2,4,2,1,2,1,3,4,1,2,2,1,6,,,,,,,1,6,,,,,1,6,,,,,1,6,,,,,2,7,,,,,,,2,8,,,,
2023-04-09 06:00:50,2023-04-09 06:03:20,4,120.18.24.197,100,149,1,2023-04-16 08:08:30,R_79h7K4XRpuhqzPw,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,3,2,2,2,2,1,3,4,1,1,2,1,6,,,,,,,1,5,,,,,1,6,,,,,1,5,,,,,1,5,,,,,,,1,4,,,,
2023-04-09 05:57:19,2023-04-09 05:58:07,4,120.18.105.202,100,48,1,2023-04-16 08:08:30,R_8HSsNT4dVuHA1zU,,,,,-33.8715,151.2006,anonymous,EN,3,2,3,4,4,3,2,1,3,2,4,3,2,3,,,,,1,5,,,,,1,4,,,,,1,5,,,,,2,8,,,,,2,8,2,7,,,,,3,4,5,
2023-04-12 20:56:44,2023-04-12 20:58:28,4,43.252.112.166,100,103,1,2023-04-16 08:08:30,R_9mq4ByO9vcrFNP0,,,,,-33.8715,151.2006,anonymous,EN,3,2,3,1,2,2,4,2,3,1,4,2,3,1,,,3,10,,,2,7,,,,,3,10,,,,,3,10,,,,,3,10,,,,,,,2,8,,,,,,
2023-04-12 21:40:52,2023-04-15 22:42:43,4,103.120.10.196,100,262910,1,2023-04-16 08:08:30,R_9n5a5GQW2oN6VFk,,,,,-33.8715,151.2006,anonymous,ZH-S,3,2,1,1,4,3,1,1,2,4,3,4,1,"1,2",2,8,1,6,,,2,8,1,4,,,1,4,2,7,,,1,6,2,8,,,1,6,2,7,,,,,1,4,2,7,3,5,4,
2023-04-09 05:55:50,2023-04-09 05:57:00,4,120.18.157.86,100,70,1,2023-04-16 08:08:30,R_aVPM0H9v0JVzTgO,,,,,-33.8715,151.2006,anonymous,EN,3,1,1,5,4,3,1,3,2,4,1,1,1,"1,2",1,5,1,5,,,1,5,1,5,,,1,5,1,5,,,1,5,1,6,,,1,6,1,6,,,,,1,5,1,5,,,,
2023-04-09 06:13:01,2023-04-09 06:14:42,4,170.178.185.50,26,101,0,2023-04-16 08:08:30,R_bK5DZpeHXshlVpI,,,,,,,anonymous,EN,3,2,3,4,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-12 20:55:38,2023-04-12 20:56:25,4,103.120.10.196,100,46,1,2023-04-16 08:08:30,R_bvm64TyB0dzLcmG,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,3,2,1,2,3,2,4,1,"2,11",2,3,,,,,2,8,,,,,2,8,,,,,2,8,,,,,2,8,,,,,2,8,2,8,,,,,,,,
2023-04-09 05:45:33,2023-04-09 05:46:08,4,120.18.157.86,100,34,1,2023-04-16 08:08:30,R_cvfVnAMSnb3HE5U,,,,,-33.8715,151.2006,anonymous,EN,3,2,1,4,2,1,2,3,2,1,4,2,1,1,,,1,3,,,1,4,,,,,1,4,,,,,1,4,,,,,1,3,,,,,,,1,5,,,,,,
2023-04-02 08:57:43,2023-04-02 08:58:11,4,103.120.10.196,3,27,0,2023-04-16 08:08:30,R_eX9veUOhM5tQH2e,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09 09:48:42,2023-04-09 09:52:20,4,49.186.93.111,100,218,1,2023-04-16 08:08:30,R_eqxgHb3W6yTfpb0,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,4,3,2,2,1,2,3,4,1,1,"1,2",1,6,1,6,,,1,3,1,3,,,2,8,2,8,,,1,6,1,6,,,2,8,2,8,,,,,2,8,1,6,,,,
2023-04-05 23:44:51,2023-04-09 04:52:39,4,120.18.105.202,100,277668,1,2023-04-16 08:08:30,R_0CCNojiDxzRYhpA,,,,,-33.8715,151.2006,anonymous,EN,3,2,1,2,3,2,2,1,2,3,,4,4,3,,,,,1,5,,,,,2,7,,,,,1,6,,,,,1,6,,,,,1,5,1,4,,,,,,,,
2023-04-09 05:41:58,2023-04-09 05:43:03,4,120.18.157.86,100,65,1,2023-04-16 08:08:30,R_0dYZlsomt8nTtMW,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,3,2,1,3,2,1,3,4,2,2,2,1,5,,,,,,,1,5,,,,,1,5,,,,,1,5,,,,,1,5,,,,,,,1,5,,,,
2023-04-09 05:48:39,2023-04-09 05:49:32,4,120.18.105.202,100,53,1,2023-04-16 08:08:30,R_0lBlrabz7NdHIRE,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,2,2,1,1,2,1,3,4,1,1,1,,,1,2,,,1,3,,,,,1,4,,,,,1,4,,,,,1,5,,,,,,,1,4,,,,,,
2023-04-09 05:43:21,2023-04-09 05:44:10,4,120.18.157.86,100,49,1,2023-04-16 08:08:30,R_1EVQMXmVdFJBBCS,,,,,-33.8715,151.2006,anonymous,EN,3,2,3,2,2,1,1,2,3,1,4,3,1,1,,,1,3,,,1,3,,,,,1,3,,,,,1,3,,,,,1,3,,,,,,,1,4,,,2,4,4,
2023-04-09 06:03:25,2023-04-09 06:04:32,4,120.18.24.197,100,66,1,2023-04-16 08:08:30,R_1RNWLXEXDAha2A6,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,2,2,2,3,3,2,1,4,1,2,2,1,5,,,,,,,1,5,,,,,1,4,,,,,1,5,,,,,1,6,,,,,,,1,5,,,,
2023-04-12 02:58:05,2023-04-12 02:59:30,4,103.120.10.196,100,85,1,2023-04-16 08:08:30,R_2hivtFVbO1YfnMy,,,,,-33.8715,151.2006,anonymous,EN,3,2,1,4,3,2,2,2,1,3,4,2,2,"1,2",2,8,1,6,,,2,8,1,6,,,2,8,1,6,,,2,7,2,7,,,1,6,2,7,,,,,1,6,2,7,,,,
2023-04-09 05:42:55,2023-04-09 05:44:22,4,120.18.105.202,100,86,1,2023-04-16 08:08:30,R_3Cd26Lt5IbRpe5M,,,,,-33.8715,151.2006,anonymous,EN,3,2,3,4,3,1,3,1,2,3,4,4,5,"1,2,3",3,9,1,3,3,9,1,3,2,8,2,8,1,3,2,8,2,7,1,3,1,6,2,7,1,6,1,6,2,8,1,6,1,6,1,6,3,4,4,
2023-04-09 05:54:13,2023-04-09 05:56:57,4,1.144.29.108,100,163,1,2023-04-16 08:08:30,R_3QPD3IC8bDBS8zI,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,3,4,2,4,3,4,1,2,"1,3,11",2,"1,2",2,8,2,8,,,2,8,2,8,,,2,7,2,7,,,3,10,3,10,,,3,9,3,9,,,,,3,9,3,9,5,5,5,
2023-04-02 08:17:36,2023-04-02 08:17:44,4,49.186.212.90,3,8,0,2023-04-16 08:08:30,R_4Jl3t1nEIby9J0q,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09 04:50:36,2023-04-09 04:52:48,4,202.43.234.79,100,131,1,2023-04-16 08:08:30,R_5zlQQHpONWvKfzg,,,,,22.2578,114.1657,anonymous,EN,3,2,3,1,4,2,4,1,2,3,4,2,2,2,3,10,,,,,,,3,10,,,,,3,10,,,,,3,10,,,,,3,10,,,,,,,3,10,,,,
2023-04-09 05:38:31,2023-04-09 05:40:12,4,120.18.210.24,32,100,0,2023-04-16 08:08:30,R_6DQMxOxfpUKOPmm,,,,,,,anonymous,EN,3,2,4,1,5,1,1,1,3,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09 05:46:54,2023-04-09 05:47:32,4,120.18.105.202,100,37,1,2023-04-16 08:08:30,R_6ExrawFh43Di5Ke,,,,,-33.8715,151.2006,anonymous,EN,,2,2,1,1,1,1,3,1,2,4,2,1,2,2,7,,,,,,,2,7,,,,,1,6,,,,,2,7,,,,,2,8,,,,,,,2,7,,,,
2023-04-09 10:24:16,2023-04-09 18:13:14,4,43.252.113.66,100,28137,1,2023-04-16 08:08:30,R_6M5ZXWmuHzGkrqK,,,,,-33.8715,151.2006,anonymous,EN,3,2,3,4,4,2,3,4,2,3,1,"1,11",1,"1,2",2,7,1,5,,,1,5,2,8,,,2,7,2,7,,,2,7,2,7,,,1,6,2,7,,,,,1,6,2,8,,,,
2023-04-09 06:00:49,2023-04-09 06:01:52,4,120.18.105.202,100,63,1,2023-04-16 08:08:30,R_6Mev4XEvT4x1k90,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,2,4,3,2,1,4,2,3,1,2,"2,3",2,8,,,3,9,,,2,7,2,8,,,2,7,2,7,,,1,6,1,6,,,2,8,2,8,3,9,,,3,9,,,,
2023-04-09 05:38:45,2023-04-09 05:40:00,4,120.18.105.202,100,75,1,2023-04-16 08:08:30,R_6kZtdu4n0WfCILQ,,,,,-33.8715,151.2006,anonymous,EN,3,2,1,1,1,1,5,1,2,4,3,4,2,"1,2",1,4,3,9,,,1,5,1,6,,,2,7,1,6,,,1,5,1,6,,,1,5,1,5,,,,,1,5,2,7,4,2,1,
2023-04-09 07:00:10,2023-04-09 07:01:32,4,120.18.105.202,100,82,1,2023-04-16 08:08:30,R_81WZAIdkdh88oHs,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,3,4,3,2,2,1,3,4,3,3,2,3,10,,,,,,,3,10,,,,,3,10,,,,,3,10,,,,,3,10,,,,,,,3,10,5,5,5,
2023-04-10 04:57:49,2023-04-10 04:58:58,4,124.170.179.144,100,68,1,2023-04-16 08:08:30,R_88PhIJ4PK8L5PzU,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,3,3,2,2,2,1,3,4,"1,2",1,2,2,7,,,,,,,1,5,,,,,2,7,,,,,2,8,,,,,2,7,,,,,,,1,4,,,,
2023-04-09 06:03:25,2023-04-09 06:04:09,4,120.18.105.202,100,44,1,2023-04-16 08:08:30,R_9phn5OlD4RWDrYa,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,3,4,2,1,1,3,2,4,4,2,"1,2",3,9,2,8,,,3,9,2,7,,,3,9,1,6,,,3,10,2,7,,,3,10,2,8,,,,,2,8,2,8,4,3,2,
2023-04-09 05:56:23,2023-04-09 05:57:08,4,120.18.105.202,100,44,1,2023-04-16 08:08:30,R_9ua9zxWZaNyfjD0,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,4,4,1,2,1,3,2,4,"1,3",5,2,1,6,,,,,,,1,6,,,,,2,7,,,,,2,7,,,,,3,9,,,,,,,2,7,3,5,3,
2023-04-09 05:52:15,2023-04-09 05:53:07,4,120.18.157.86,100,51,1,2023-04-16 08:08:30,R_a8BV7naG0hKySfs,,,,,-33.8715,151.2006,anonymous,EN,3,2,3,3,4,2,5,1,3,2,4,1,1,2,2,7,,,,,,,2,7,,,,,1,5,,,,,1,5,,,,,1,5,,,,,,,1,5,,,,
2023-04-09 05:59:15,2023-04-09 06:01:39,4,120.18.157.86,100,143,1,2023-04-16 08:08:30,R_aidkLDQXWQbJ3Lg,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,2,2,2,1,2,1,3,4,"1,2",2,1,,,1,5,,,1,5,,,,,1,5,,,,,1,5,,,,,1,5,,,,,,,1,6,,,,,,
2023-04-02 08:03:58,2023-04-02 20:25:28,4,43.252.112.166,29,44490,0,2023-04-16 08:08:30,R_bq1pMZoa293Bcjk,,,,,,,anonymous,EN,2,2,1,4,3,3,2,2,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09 05:47:03,2023-04-09 05:52:15,4,120.147.142.65,100,312,1,2023-04-16 08:08:30,R_d5aHZDue27tx7UO,,,,,-37.8159,144.9669,anonymous,EN,3,2,3,3,3,2,2,3,1,2,4,1,1,2,2,8,,,,,,,2,8,,,,,3,10,,,,,2,8,,,,,3,9,,,,,,,3,10,,,,
2023-04-12 20:51:05,2023-04-12 20:53:28,4,73.167.207.118,100,142,1,2023-04-16 08:08:30,R_dbTjRXaOIZHNBSm,,,,,42.3427,-71.0922,anonymous,EN,3,1,3,4,4,1,4,3,1,2,4,1,2,"2,3",2,7,,,2,8,,,2,7,2,7,,,2,7,1,6,,,2,8,1,5,,,2,8,1,6,2,8,,,1,5,,,,
2023-04-12 20:52:51,2023-04-12 20:54:33,4,103.120.10.196,100,101,1,2023-04-16 08:08:30,R_di0RqyODjdjOVO6,,,,,-33.8715,151.2006,anonymous,EN,3,2,3,2,3,2,2,4,1,2,3,1,1,1,,,1,5,,,1,5,,,,,1,5,,,,,1,5,,,,,1,5,,,,,,,1,5,,,,,,
2023-04-02 08:29:09,2023-04-02 08:30:56,4,103.120.10.196,100,107,1,2023-04-16 08:08:30,R_doJUZ9sVMj13GiG,,,,,-33.8715,151.2006,anonymous,EN,2,2,1,2,3,2,3,1,2,3,,1,1,"1,2,3",2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09 06:14:10,2023-04-09 06:14:24,4,101.113.147.64,3,13,0,2023-04-16 08:08:30,R_ebz6qgyCv0Vr96S,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-02 08:20:38,2023-04-02 08:27:41,4,103.120.10.196,100,422,1,2023-04-16 08:08:30,R_emqqVztOLO9ijz0,,,,,-33.8715,151.2006,anonymous,EN,2,2,2,2,3,2,3,3,,4,1,1,1,"1,2,3",2,7,,,1,5,2,8,2,8,2,7,2,7,2,8,2,8,2,7,2,7,2,7,2,7,1,6,2,8,2,7,1,6,2,7,,,,
2023-04-06 04:24:42,2023-04-11 03:43:11,4,49.180.6.72,100,429508,1,2023-04-16 08:08:30,R_0BWYNoi3dXjDdrM,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,3,3,3,5,1,2,3,4,1,3,3,,,,,3,9,,,,,,,,,,,3,9,,,,,2,8,,,,,2,8,2,8,,,,,,,,
2023-04-09 06:04:52,2023-04-09 06:06:36,4,120.17.44.149,3,103,0,2023-04-16 08:08:30,R_0UI9jHrcyW67v1A,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09 06:03:35,2023-04-09 06:04:40,4,120.18.157.86,100,65,1,2023-04-16 08:08:30,R_0fee0xLyPT7BaB0,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,3,2,1,3,3,2,1,4,"1,2",1,1,,,1,4,,,1,6,,,,,1,5,,,,,1,5,,,,,1,6,,,,,,,1,5,,,,,,
2023-04-09 05:59:19,2023-04-09 06:00:48,4,120.17.44.149,100,89,1,2023-04-16 08:08:30,R_0ulukEWRgRclK2q,,,,,-33.8715,151.2006,anonymous,EN,3,2,1,2,3,3,5,1,3,2,4,1,4,1,,,2,8,,,2,7,,,,,1,5,,,,,1,5,,,,,1,6,,,,,,,1,6,,,,,,
2023-04-09 05:43:17,2023-04-09 05:43:24,4,119.18.1.6,3,5,0,2023-04-16 08:08:30,R_1YUOjz4HiG34bX0,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09 06:29:13,2023-04-09 06:29:21,4,119.148.98.22,3,6,0,2023-04-16 08:08:30,R_3QQXLgPHovLuXEa,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-02 08:02:06,2023-04-02 08:04:14,4,139.5.108.180,3,128,0,2023-04-16 08:08:30,R_3WuCMH7OWlNnjYW,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-06 04:24:48,2023-04-06 04:38:22,4,,100,813,1,2023-04-16 08:08:30,R_5bcorDYDSN6eDVc,,,,,-33.8715,151.2006,preview,EN,3,2,1,4,,3,3,1,3,4,2,,1,"1,2,3",3,9,2,7,3,9,,,3,9,3,9,,,,,,,1,3,3,10,1,2,,,,,,,,,,,,,,,,
2023-04-09 09:43:14,2023-04-09 09:46:11,4,43.252.112.166,100,176,1,2023-04-16 08:08:30,R_5pPCeRvlxBNq17M,,,,,-33.8715,151.2006,anonymous,EN,3,2,3,4,5,1,6,1,3,4,2,1,1,"1,2,3",2,8,2,7,3,10,2,7,2,8,3,9,2,7,2,8,3,9,1,5,2,7,2,7,1,2,1,6,3,10,3,10,1,5,1,6,,,,
2023-04-02 08:07:00,2023-04-02 08:27:53,4,103.120.10.196,100,1252,1,2023-04-16 08:08:30,R_6Xqur67HTZd1zX8,,,,,-33.8715,151.2006,anonymous,EN,2,2,2,2,2,2,2,1,2,3,4,1,4,"2,3",2,8,,,2,8,,,2,8,2,8,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,
2023-04-09 05:57:44,2023-04-09 05:58:26,4,120.18.157.86,100,42,1,2023-04-16 08:08:30,R_6mczBHXnFvQEXLo,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,4,4,2,4,3,2,1,4,"1,2",1,2,2,7,,,,,,,2,7,,,,,1,5,,,,,1,5,,,,,1,6,,,,,,,1,5,,,,
2023-04-02 08:19:49,2023-04-02 08:23:35,4,124.168.224.211,100,225,1,2023-04-16 08:08:30,R_6xmPoWgGHQjpxS6,,,,,-33.8715,151.2006,anonymous,EN,2,2,3,3,4,2,1,,1,2,,1,1,"1,2,3",3,9,2,8,2,7,2,7,3,9,2,8,2,8,2,8,2,8,3,9,3,9,3,9,2,8,2,8,2,8,3,9,3,9,3,9,,,,
2023-04-09 05:47:14,2023-04-09 05:48:29,4,120.18.157.86,100,75,1,2023-04-16 08:08:30,R_784nKDpBb4JkyfI,,,,,-33.8715,151.2006,anonymous,EN,3,2,3,2,4,2,3,2,3,1,4,"1,2,3",1,"1,2",1,5,1,4,,,1,6,1,4,,,2,7,1,4,,,1,4,2,7,,,1,4,1,6,,,,,1,4,1,4,4,4,4,
2023-04-10 03:59:07,2023-04-10 04:00:31,4,124.170.179.144,100,83,1,2023-04-16 08:08:30,R_82Ph5yKU3gZGWJU,,,,,-33.8715,151.2006,anonymous,EN,3,2,1,4,4,2,4,4,2,1,3,1,1,2,1,6,,,,,,,1,5,,,,,1,5,,,,,2,7,,,,,2,7,,,,,,,2,7,,,,
2023-04-09 05:51:22,2023-04-09 05:52:18,4,120.18.105.202,100,55,1,2023-04-16 08:08:30,R_8Hx4VD4Aj1i9X3E,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,4,2,2,4,1,3,2,4,3,3,3,,,,,1,5,,,,,1,6,,,,,2,7,,,,,2,7,,,,,2,8,1,6,,,,,4,4,4,
2023-04-09 05:59:33,2023-04-09 06:00:30,4,120.18.105.202,100,56,1,2023-04-16 08:08:30,R_8J2sC2G7bWu0mBo,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,1,1,1,1,3,1,2,4,3,2,"2,3",2,8,,,2,8,,,1,6,2,7,,,2,7,1,6,,,3,9,3,10,,,1,6,1,5,1,5,,,1,5,1,3,3,
2023-04-09 05:52:28,2023-04-09 05:53:16,4,120.18.105.202,100,47,1,2023-04-16 08:08:30,R_8eKYdNGlyYPD1bw,,,,,-33.8715,151.2006,anonymous,EN,3,2,3,4,3,3,4,1,3,2,4,"3,4",2,2,2,7,,,,,,,2,8,,,,,2,8,,,,,3,9,,,,,3,10,,,,,,,3,9,2,5,2,
2023-04-09 09:54:09,2023-04-09 09:55:41,4,43.252.112.166,100,92,1,2023-04-16 08:08:30,R_9sNE0VOmHosAtqC,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,3,4,2,3,2,3,1,4,1,1,"1,2",3,9,2,7,,,2,7,2,7,,,3,9,1,6,,,2,7,2,8,,,1,3,2,8,,,,,1,5,2,8,,,,
2023-04-09 05:58:38,2023-04-09 05:59:26,4,120.18.105.202,100,47,1,2023-04-16 08:08:30,R_9vgTncOsmcNl4Eu,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,2,1,3,1,1,3,2,4,11,1,3,,,,,2,8,,,,,2,8,,,,,2,8,,,,,2,8,,,,,2,8,2,8,,,,,,,,
2023-04-12 21:01:06,2023-04-12 21:02:01,4,103.120.10.196,100,55,1,2023-04-16 08:08:30,R_bedhJiTSlxVV0ma,,,,,-33.8715,151.2006,anonymous,EN,3,2,3,3,2,2,2,4,2,3,1,1,1,1,,,1,4,,,1,4,,,,,1,4,,,,,1,4,,,,,1,4,,,,,,,1,4,,,,,,
2023-04-09 05:54:48,2023-04-09 05:55:23,4,120.18.157.86,100,34,1,2023-04-16 08:08:30,R_cGbOow4fcv44ZLM,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,3,2,2,3,3,1,2,4,2,2,1,,,1,5,,,1,4,,,,,1,6,,,,,1,4,,,,,1,5,,,,,,,1,4,,,,,,
2023-04-10 06:01:47,2023-04-10 06:02:36,4,124.170.179.144,100,49,1,2023-04-16 08:08:30,R_e9CYizpnAVXN7vw,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,3,1,1,3,2,1,3,4,"2,3",3,2,1,4,,,,,,,1,6,,,,,1,4,,,,,2,7,,,,,1,6,,,,,,,1,5,3,4,4,
2023-04-09 06:01:49,2023-04-09 06:02:22,4,120.18.157.86,100,32,1,2023-04-16 08:08:30,R_eVR7ez8Dh0twulE,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,3,3,2,2,3,1,4,2,2,2,1,,,1,5,,,1,5,,,,,1,5,,,,,1,4,,,,,1,3,,,,,,,1,5,,,,,,
2023-04-12 20:59:49,2023-04-12 21:06:02,4,150.203.2.243,100,373,1,2023-04-16 08:08:30,R_eX8lQay4EmmibgG,,,,,-35.2828,149.1283,anonymous,EN,3,2,2,4,3,2,3,4,1,2,3,1,1,"1,3",,,3,9,3,9,3,9,,,3,9,3,10,,,3,10,2,7,,,2,8,2,7,,,2,8,3,9,3,9,,,,,,
2023-04-02 08:25:07,2023-04-02 08:33:20,4,104.28.125.2,100,493,1,2023-04-16 08:08:30,R_eXx2bRWQQGOOfA2,,,,,-33.8715,151.2006,anonymous,EN,2,2,2,2,3,2,3,2,3,4,1,3,4,1,,,1,6,,,3,9,,,,,2,8,,,,,2,8,,,,,2,8,,,,,,,2,8,,,,,,
2023-04-12 21:41:01,2023-04-12 21:41:47,4,104.28.125.4,100,45,1,2023-04-16 08:08:30,R_ewYqrlXQDjxyZF4,,,,,-33.8715,151.2006,anonymous,ZH-S,3,2,2,2,2,2,3,1,3,2,4,2,2,2,2,8,,,,,,,2,8,,,,,1,3,,,,,2,8,,,,,1,5,,,,,,,1,6,,,,
2023-04-09 08:15:45,2023-04-10 03:05:01,4,120.17.159.215,100,67755,1,2023-04-16 08:08:30,R_1LKSl5rGtyTC0NE,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,3,3,3,4,1,3,2,4,2,3,2,3,9,,,,,,,3,9,,,,,3,9,,,,,3,9,,,,,3,9,,,,,,,3,9,,,,
2023-04-09 06:03:27,2023-04-09 06:04:49,4,120.17.44.149,100,82,1,2023-04-16 08:08:30,R_1UeOdMJWKIe71j0,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,2,2,2,4,2,1,3,4,"1,2,3",3,"1,2",1,3,1,5,,,1,3,1,5,,,1,3,2,7,,,2,8,2,8,,,3,10,2,8,,,,,3,10,3,10,5,5,5,
2023-04-09 05:38:22,2023-04-09 05:40:29,4,120.18.157.86,100,126,1,2023-04-16 08:08:30,R_9uagEfBymIlQbie,,,,,-33.8715,151.2006,anonymous,EN,3,2,3,3,4,2,4,2,1,3,4,"1,2",1,2,1,6,,,,,,,1,6,,,,,1,6,,,,,1,6,,,,,1,6,,,,,,,1,6,,,,
2023-04-09 05:48:37,2023-04-09 05:49:34,4,120.18.157.86,100,57,1,2023-04-16 08:08:30,R_bHjioO6jjcDenFY,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,2,4,2,4,2,4,1,3,"1,2",1,"1,2",2,7,1,5,,,2,7,1,4,,,1,6,1,5,,,1,6,1,4,,,1,4,2,7,,,,,1,4,2,7,,,,
2023-04-09 05:53:41,2023-04-09 05:54:35,4,120.18.157.86,100,54,1,2023-04-16 08:08:30,R_bwPeIVaC8rwpJfo,,,,,-33.8715,151.2006,anonymous,EN,3,2,2,2,2,1,5,2,4,1,3,1,1,2,2,7,,,,,,,1,6,,,,,2,7,,,,,1,5,,,,,1,5,,,,,,,1,4,,,,
2023-04-09 06:23:24,2023-04-09 06:23:56,4,220.245.63.242,3,31,0,2023-04-16 08:08:30,R_dhQryQ14TZbGgPI,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09 06:58:51,2023-04-09 06:59:13,4,120.18.12.175,9,21,0,2023-04-16 08:08:30,R_0UvkTbEX3Y8nZ3g,,,,,,,anonymous,EN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09 06:10:49,2023-04-09 06:11:07,4,101.184.42.72,3,17,0,2023-04-16 08:08:30,R_2sErIGIjZK1v6S2,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09 09:27:17,2023-04-09 09:29:05,4,71.172.48.179,100,108,1,2023-04-16 08:08:30,R_3EpHCibN7VxTerc,,,,,40.7182,-74.0476,anonymous,EN,3,1,3,4,4,1,3,3,1,2,4,11,1,2,2,7,,,,,,,2,8,,,,,3,9,,,,,3,9,,,,,3,9,,,,,,,3,9,,,,
2023-04-09 05:46:14,2023-04-09 05:47:02,4,120.18.157.86,100,48,1,2023-04-16 08:08:30,R_1F7ETaNqbqNH5Fc,,,,,-33.8715,151.2006,anonymous,EN,,2,2,2,3,2,3,3,2,1,4,"1,2,3",2,2,1,6,,,,,,,1,5,,,,,1,4,,,,,1,6,,,,,1,4,,,,,,,1,5,4,4,3,
2023-04-09 05:47:39,2023-04-09 05:48:24,4,120.18.105.202,100,44,1,2023-04-16 08:08:30,R_9KB72gdRPs7qaMu,,,,,-33.8715,151.2006,anonymous,EN,3,2,1,2,2,1,2,3,1,2,4,1,1,2,1,4,,,,,,,1,4,,,,,1,3,,,,,1,3,,,,,1,4,,,,,,,2,8,,,,
